title,link,publication_year,mentions_bh,mentions_bonferroni,mentions_by
Insights and implications for transcriptomic analysis of heat stress-induced intestinal inflammation in pigs,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10928-5,2024,False,False,False
The functions of DNA methyltransferases during the feeding and development of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11049-9,2024,False,False,False
Transcriptomics integrated with targeted metabolomics reveals endogenous hormone changes in tuberous root expansion of Pueraria,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11010-w,2024,False,False,False
Single-cell sequencing of full-length transcripts and T-cell receptors with automated high-throughput Smart-seq3,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11036-0,2024,True,False,False
RNA-seq analysis reveals genes associated with ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11023-5,2024,False,False,False
"Efficient small fragment sequencing of human, cattle, and bison miRNA, small RNA, or csRNA-seq libraries using AVITI",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11013-7,2024,False,False,False
Cross-species single-cell analysis reveals divergence and conservation of peripheral blood mononuclear cells,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11030-6,2024,True,False,False
Dissection of major QTLs and candidate genes for seedling stage salt/drought tolerance in tomato,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11101-8,2024,False,False,False
Transcriptomic analysis of regulatory mechanisms in the telogen-anagen transition of ovine hair follicles,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11059-7,2024,False,False,False
Expression quantitative trait loci influence DNA damage-induced apoptosis in cancer,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11068-6,2024,False,True,False
"Mayfly developmental atlas: developmental temporal expression atlas of the mayfly, ",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10934-7,2024,False,False,False
Gene ontology defines pre-post- hatch energy dynamics in the complexus muscle of broiler chickens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11103-6,2024,False,False,False
Muscle tissue transcriptome of F1 Angus-Nellore bulls and steers feedlot finished: impacts on intramuscular fat deposition,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11066-8,2024,False,False,False
Identifying candidate genes for sugar accumulation in sugarcane: an integrative approach,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11089-1,2024,False,False,False
"Comprehensive analysis of housekeeping genes, tissue-specific genes, and dynamic regulation across developmental stages in pearl millet",https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11114-3,2024,False,False,False
Immune transcriptomic profile in adult female pigs: dominance status has more influence than environmental enrichment,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11116-1,2024,True,False,False
Genetic and neuro-epigenetic effects of divergent artificial selection for feather pecking behaviour in chickens,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11137-w,2024,True,True,False
Cyclin-dependent kinases (CDKs) are key genes regulating early development of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10970-3,2024,False,False,False
Transcriptomic alterations in the ovine caruncular endometrium due to imbalanced nutrition and FSH-induced ovarian hyperstimulation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10799-w,2024,False,False,False
Multiomics joint analysis reveals the potential mechanism of differences in the taproot thickening between cultivated ginseng and mountain-cultivated ginseng,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11146-9,2024,False,False,False
A constitutive heterochromatic region shapes genome organization and impacts gene expression in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11110-7,2024,False,False,False
Genome-wide analysis in northern Chinese twins identifies twelve new susceptibility loci for pulmonary function,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11165-6,2024,False,True,False
RNA profiles differ between small and large extracellular vesicle subsets isolated from porcine seminal plasma,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11167-4,2024,False,False,False
CircRNA profiling reveals the regulatory role of circPAN3 in Hezuo boars Sertoli cell growth,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11170-9,2024,False,False,False
Thyroid hormone receptor- and stage-dependent transcriptome changes affect the initial period of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11175-4,2024,False,False,False
Inferring transcriptomic dynamics implicated in odor fatty acid accumulation in adipose tissue of Hulun Buir sheep from birth to market,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11161-w,2024,True,False,False
Cross-species single-nucleus analysis reveals the potential role of whole-genome duplication in the evolution of maize flower development,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11186-1,2025,False,False,False
Multi-omics reveals the mechanism of Trimethylamine N-oxide derived from gut microbiota inducing liver fatty of dairy cows,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11067-7,2025,False,False,False
Integrated transcriptome and metabolome analysis of liver reveals unsynchronized growth mechanisms in blunt-snout bream (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11208-6,2025,False,False,False
Unravelling the transcriptomic symphony of muscle ageing: key pathways and hub genes altered by ageing and caloric restriction in rat muscle revealed by RNA sequencing,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11051-1,2025,False,False,False
Slight thermal stress exerts genetic diversity selection at coral (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11194-1,2025,False,False,False
Characterization of chemosensory genes in the subterranean pest ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11217-5,2025,False,False,False
Effector proteins of ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-10918-7,2025,False,False,False
Computational analysis of congenital heart disease associated SNPs: unveiling their impact on the gene regulatory system,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11232-6,2025,False,False,False
Transcriptomic dynamics and cell-to-cell communication during the transition of prospermatogonia to spermatogonia revealed at single-cell resolution,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11244-2,2025,False,False,False
Circadian clock regulation in soybean senescence: a transcriptome analysis of early and late senescence types,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11095-3,2025,False,False,False
Metabolic resistance to pyrethroids with possible involvement of non-coding ribonucleic acids in ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11260-2,2025,True,False,False
Sex reversal induced by 17β-estradiol may be achieved by regulating the neuroendocrine system of the Pacific white shrimp ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11236-2,2025,False,False,False
Comparative transcriptome analysis reveals the key role of photosynthetic traits in the formation of differences in photothermal sensitivity in tobacco,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11253-1,2025,False,False,False
A comprehensive allele specific expression resource for the equine transcriptome,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11240-6,2025,False,False,False
Integrated analysis of the transcriptome and hormone metabolome elucidates the regulatory mechanisms governing walnut bud germination,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11272-y,2025,False,False,False
Oocyte transcriptomes and follicular fluid proteomics of ovine atretic follicles reveal the underlying mechanisms of oocyte degeneration,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11291-9,2025,False,False,False
Fine-tuning GBS data with comparison of reference and mock genome approaches for advancing genomic selection in less studied farmed species,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11296-4,2025,False,False,False
Comparative transcriptomics reveal stage-dependent parasitic adaptations in the myxozoan ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11265-x,2025,False,False,False
Molecular characterization of a rare ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11297-3,2025,False,False,False
Optimal SpCas9- and SaCas9-mediated gene editing by enhancing gRNA transcript levels through scaffold poly-T tract reduction,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11317-2,2025,False,False,False
Differential expression of tRNA-derived small RNAs in Juvenile and adult sheep skin: implications for developmental and immune regulation,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11345-y,2025,False,False,False
Survival of the fittest: genomic investigations of the bay scallop reveal a shift in population structure through a summer mortality event,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11337-y,2025,True,True,False
Single-cell transcriptomic atlas of the chicken cecum reveals cellular responses and state shifts during ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11302-9,2025,False,False,False
Whole exome sequence reveals genetic profiles of primary cardiomyopathy and genotype-phenotype association in Chinese population,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11323-4,2025,False,True,False
Comprehensive analysis of long non-coding RNA and mRNA expression patterns during seminiferous tubules maturation in Guanzhong dairy goats,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11320-7,2025,False,False,False
Transcriptomics and proteomics provide insights into the adaptative strategies of Tibetan naked carps (,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11336-z,2025,False,False,False
Identification of key genes related to unilateral cryptorchidism in sheep by comprehensive transcriptomics and proteomics analyses,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-024-11166-5,2025,False,False,False
Interaction of genetic variants and methylation in transcript-level expression regulation in Alzheimer’s disease by multi-omics data analysis,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11362-x,2025,False,True,False
Identification through a transcriptomic approach of candidate genes involved in the adaptation of the cyst nematode ,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11332-3,2025,False,False,False
Transcriptomic and biometric parameters analysis in rainbow trout (Oncorhynchus mykiss) challenged with viral hemorrhagic septicemia virus (VHSV),https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11300-x,2025,False,False,False
Identification and analysis of miRNA - mRNA regulatory modules associated with resistance to bacterial leaf streak in rice,https://bmcgenomics.biomedcentral.com/articles/10.1186/s12864-025-11404-4,2025,False,False,False
